"seqnames","gene_id","gene_name","Operon","start","end","width","strand","Type","logFC","padj","fc_lt_2","fitness_defect","essential_status","essential_status_2","Function","GOs","KEGG_Pathway","COG_category"
"chromosome","PPGIJJGB_01054",NA,567,1080952,1081287,336,"-","CDS",-0.682926979436417,1.72913726340135e-07,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,NA
"chromosome","PPGIJJGB_01055","VC2147",568,1081416,1081757,342,"-","CDS",-0.996152401531757,5.89930544377668e-06,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,"S"
"chromosome","PPGIJJGB_01056",NA,569,1081844,1083682,1839,"-","CDS",0.317052358232379,0.186905334923411,FALSE,FALSE,"nonessential","nonessential","[F] 5'-nucleotidase/2',3'-cyclic phosphodiesterase and related esterases ",NA,"ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110","F"
"chromosome","PPGIJJGB_01057",NA,570,1083916,1085457,1542,"-","CDS",0.013700809156063,0.946676030704305,FALSE,FALSE,"nonessential","nonessential","[T] FOG: EAL domain   ",NA,NA,"T"
"chromosome","PPGIJJGB_01058","MA20_08550",571,1085616,1086476,861,"-","CDS",0.0508677542688678,0.704284374576914,FALSE,FALSE,"nonessential","nonessential","[S] Uncharacterized protein conserved in bacteria ",NA,NA,"S"
"chromosome","PPGIJJGB_01059",NA,572,1086662,1086763,102,"+","CDS",0.454134633394071,1.85814966110649e-15,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,NA
"chromosome","PPGIJJGB_01060","dnaB",573,1086916,1088316,1401,"+","CDS",-9.01955172816567,2.27391913265686e-13,TRUE,TRUE,"uncertain","uncertain","[L] Replicative DNA helicase   ","GO:0000166,GO:0003674,GO:0003676,GO:0003677,GO:0003678,GO:0003824,GO:0004386,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005657,GO:0005694,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006268,GO:0006269,GO:0006725,GO:0006807,GO:0006996,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009314,GO:0009628,GO:0009987,GO:0010212,GO:0016043,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0018130,GO:0019438,GO:0030554,GO:0030894,GO:0032392,GO:0032508,GO:0032553,GO:0032555,GO:0032559,GO:0032774,GO:0032991,GO:0032993,GO:0034641,GO:0034645,GO:0034654,GO:0035639,GO:0036094,GO:0042802,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044427,GO:0044444,GO:0044446,GO:0044464,GO:0046483,GO:0050896,GO:0051276,GO:0071103,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:0097367,GO:0140097,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1990077","ko03030,ko04112,map03030,map04112","L"
"chromosome","PPGIJJGB_01061","alr",573,1088493,1089566,1074,"+","CDS",-9.96113309375135,2.36196836959524e-21,TRUE,TRUE,"essential","essential","[M] Alanine racemase    ","GO:0000270,GO:0003674,GO:0003824,GO:0005488,GO:0006022,GO:0006023,GO:0006024,GO:0006082,GO:0006520,GO:0006522,GO:0006523,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008360,GO:0008652,GO:0008784,GO:0009058,GO:0009059,GO:0009078,GO:0009079,GO:0009252,GO:0009273,GO:0009987,GO:0016043,GO:0016053,GO:0016853,GO:0016854,GO:0016855,GO:0019752,GO:0019842,GO:0022603,GO:0022604,GO:0030170,GO:0030203,GO:0030632,GO:0034645,GO:0036094,GO:0036361,GO:0040007,GO:0042546,GO:0043167,GO:0043168,GO:0043170,GO:0043436,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044281,GO:0044283,GO:0045229,GO:0046144,GO:0046145,GO:0046394,GO:0046416,GO:0046436,GO:0046437,GO:0047661,GO:0048037,GO:0050662,GO:0050789,GO:0050793,GO:0050794,GO:0051128,GO:0065007,GO:0065008,GO:0070279,GO:0070589,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0097159,GO:1901135,GO:1901137,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607","ko00473,ko01100,ko01502,map00473,map01100,map01502","M"
"chromosome","PPGIJJGB_01062","yfhL",574,1089645,1089893,249,"-","CDS",-1.57631340785072,3.00466060111062e-27,FALSE,FALSE,"nonessential/internal promoter","nonessential/internal promoter","[C] Ferredoxin     ","GO:0003674,GO:0005488,GO:0006807,GO:0008150,GO:0008152,GO:0009399,GO:0043167,GO:0043169,GO:0046872,GO:0048037,GO:0051536,GO:0051539,GO:0051540,GO:0055114,GO:0071941",NA,"C"
"chromosome","PPGIJJGB_01063","yegQ",574,1089895,1091259,1365,"-","CDS",-2.77645213739249,1.41042184401059e-18,TRUE,TRUE,"essential","essential","[O] Collagenase and related proteases  ","GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0016787,GO:0019538,GO:0043170,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0140096,GO:1901564","ko05120,map05120","O"
"chromosome","PPGIJJGB_01064",NA,575,1092288,1094183,1896,"-","CDS",0.128380697480648,0.320376142374093,FALSE,FALSE,"nonessential","nonessential","[L] Superfamily I DNA and RNA helicases",NA,"ko03420,ko03430,map03420,map03430","L"
"chromosome","PPGIJJGB_01065",NA,575,1094180,1095955,1776,"-","CDS",0.297624957078473,0.00981064464855015,FALSE,FALSE,"nonessential","nonessential","[L] Predicted ATP-dependent endonuclease of the OLD",NA,NA,"L"
"chromosome","PPGIJJGB_01066","insH6",576,1096143,1097123,981,"+","CDS",0.17740041823614,0.0377123085141337,FALSE,FALSE,"nonessential","nonessential","[L] Transposase and inactivated derivatives, IS5 family","GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0004803,GO:0005488,GO:0006139,GO:0006259,GO:0006310,GO:0006313,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0032196,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0071704,GO:0090304,GO:0097159,GO:0140097,GO:1901360,GO:1901363",NA,"L"
"chromosome","PPGIJJGB_01067",NA,577,1098174,1098725,552,"+","CDS",-0.150132890529381,0.314225021335104,FALSE,FALSE,"nonessential","nonessential","[L] Transposase and inactivated derivatives  ",NA,NA,"L"
"chromosome","PPGIJJGB_01068","rcnA",578,1098737,1099873,1137,"-","CDS",0.0548064656755355,0.814868428370954,FALSE,FALSE,"nonessential","nonessential","[R] ABC-type uncharacterized transport system, permease component","GO:0000041,GO:0003674,GO:0005215,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006824,GO:0008150,GO:0008324,GO:0010035,GO:0010038,GO:0010045,GO:0015075,GO:0015099,GO:0015318,GO:0015562,GO:0015675,GO:0016020,GO:0016021,GO:0022857,GO:0022890,GO:0030001,GO:0031224,GO:0031226,GO:0032025,GO:0034220,GO:0035444,GO:0042221,GO:0043167,GO:0043169,GO:0044425,GO:0044459,GO:0044464,GO:0046583,GO:0046872,GO:0046873,GO:0046915,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071944,GO:0072511,GO:0098655,GO:0098660,GO:0098662",NA,"U"
"chromosome","PPGIJJGB_01069","merR",579,1099920,1100354,435,"-","CDS",0.225176821839965,0.0645060407210656,FALSE,FALSE,"nonessential","nonessential","[K] Predicted transcriptional regulators   ","GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010035,GO:0010038,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031326,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0042221,GO:0043167,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0045340,GO:0046483,GO:0046689,GO:0046872,GO:0046914,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1903506,GO:2000112,GO:2001141",NA,"K"
"chromosome","PPGIJJGB_01070","merT",580,1100426,1100776,351,"+","CDS",NA,NA,FALSE,NA,"uncertain","uncertain",NA,"GO:0000041,GO:0003674,GO:0005215,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008324,GO:0009636,GO:0010035,GO:0010038,GO:0015075,GO:0015097,GO:0015318,GO:0015694,GO:0016020,GO:0016021,GO:0022857,GO:0022890,GO:0030001,GO:0031224,GO:0034220,GO:0042221,GO:0043167,GO:0043169,GO:0044425,GO:0044464,GO:0046689,GO:0046872,GO:0046873,GO:0046915,GO:0050787,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0061687,GO:0071944,GO:0072511,GO:0098655,GO:0098754",NA,"P"
"chromosome","PPGIJJGB_01071","merP",580,1100790,1101065,276,"+","CDS",-2.27769855542581,1.75001702778751e-13,TRUE,TRUE,"essential","essential","[P] Copper chaperone    ","GO:0000041,GO:0003674,GO:0005215,GO:0005488,GO:0005575,GO:0005623,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008324,GO:0009636,GO:0010035,GO:0010038,GO:0015075,GO:0015097,GO:0015318,GO:0015694,GO:0022857,GO:0022890,GO:0030001,GO:0034220,GO:0042221,GO:0042597,GO:0043167,GO:0043169,GO:0044464,GO:0045340,GO:0046689,GO:0046872,GO:0046873,GO:0046914,GO:0046915,GO:0050787,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0061687,GO:0072511,GO:0098655,GO:0098754",NA,"P"
"chromosome","PPGIJJGB_01072","merC",580,1101062,1101523,462,"+","CDS",0.160598123644733,0.0145004840541488,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,"S"
"chromosome","PPGIJJGB_01073","merA",580,1101575,1103269,1695,"+","CDS",0.149885216719549,0.187165156233698,FALSE,FALSE,"nonessential","nonessential","[C] Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3)",NA,NA,"C"
"chromosome","PPGIJJGB_01074",NA,580,1103287,1103649,363,"+","CDS",0.28204450755243,0.0948040718084497,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,"K"
"chromosome","PPGIJJGB_01075",NA,580,1103646,1103882,237,"+","CDS",0.0903263993436622,0.236932477445165,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,"S"
"chromosome","PPGIJJGB_01076",NA,581,1104011,1104319,309,"+","CDS",0.110699043758971,0.606604971391288,FALSE,FALSE,"nonessential","nonessential","[T] FOG: EAL domain   ",NA,NA,"T"
"chromosome","PPGIJJGB_01077","tniA",582,1104394,1106076,1683,"+","CDS",-0.160717854931972,0.601332083256836,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,"L"
"chromosome","PPGIJJGB_01078","tniB",582,1106079,1106678,600,"+","CDS",0.0283615965549405,0.880387861692023,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,"S"
"chromosome","PPGIJJGB_01079","tniB",582,1106703,1106987,285,"+","CDS",-0.928547680718437,2.44666585263136e-18,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,"S"
"chromosome","PPGIJJGB_01080","tniQ",582,1107038,1108201,1164,"+","CDS",1.28200609419809,0.0687553851807028,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,"S"
"chromosome","PPGIJJGB_01081","tniR",582,1108262,1108876,615,"+","CDS",-0.0297373193043972,0.924250824887201,FALSE,FALSE,"nonessential","nonessential","[L] Site-specific recombinases, DNA invertase Pin homologs",NA,NA,"L"
"chromosome","PPGIJJGB_01082","pbrT",583,1108964,1110910,1947,"-","CDS",0.334535908579358,0.00289061522872896,FALSE,FALSE,"nonessential","nonessential","[P] High-affinity Fe2+/Pb2+ permease   ",NA,NA,"P"
"chromosome","PPGIJJGB_01083","lspA",583,1110929,1112020,1092,"-","CDS",-0.023795684191819,0.91531232118663,FALSE,FALSE,"nonessential","nonessential","[MU] Lipoprotein signal peptidase   ","GO:0003674,GO:0003824,GO:0004175,GO:0004190,GO:0005575,GO:0005623,GO:0005886,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0016020,GO:0016021,GO:0016787,GO:0019538,GO:0031224,GO:0043170,GO:0044238,GO:0044425,GO:0044464,GO:0070001,GO:0070011,GO:0071704,GO:0071944,GO:0140096,GO:1901564","ko00550,ko03060,map00550,map03060","MU"
"chromosome","PPGIJJGB_01084","cadA",583,1112017,1114422,2406,"-","CDS",0.0500872468378557,0.72007062315724,FALSE,FALSE,"nonessential","nonessential","[P] Cation transport ATPase   ",NA,NA,"P"
"chromosome","PPGIJJGB_01085","cadR",584,1114508,1114927,420,"+","CDS",0.0674447552284032,0.710220933822268,FALSE,FALSE,"nonessential","nonessential","[K] Predicted transcriptional regulators   ",NA,NA,"K"
"chromosome","PPGIJJGB_01086","hns",585,1115114,1115524,411,"-","CDS",-0.326152082656857,7.83365032299964e-07,FALSE,FALSE,"nonessential","nonessential","[R] DNA-binding protein H-NS   ","GO:0000976,GO:0001067,GO:0001130,GO:0001217,GO:0003674,GO:0003676,GO:0003677,GO:0003681,GO:0003690,GO:0003700,GO:0003723,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006351,GO:0006355,GO:0006417,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009295,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010608,GO:0010629,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032268,GO:0032774,GO:0032991,GO:0032993,GO:0034248,GO:0034641,GO:0034645,GO:0034654,GO:0042802,GO:0043170,GO:0043565,GO:0043900,GO:0043901,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0045892,GO:0045934,GO:0046483,GO:0046983,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1900190,GO:1900191,GO:1900231,GO:1900232,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902679,GO:1903506,GO:1903507,GO:1990837,GO:2000112,GO:2000113,GO:2001141",NA,"L"
"chromosome","PPGIJJGB_01087",NA,586,1115876,1116175,300,"-","CDS",0.271813081758386,0.00476550409024198,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,NA
"chromosome","PPGIJJGB_01088",NA,587,1116527,1116694,168,"-","CDS",0.153980532254255,0.483446555208747,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,NA
"chromosome","PPGIJJGB_01089","tolC",588,1118021,1119325,1305,"-","CDS",-0.132582312623031,0.462625398447832,FALSE,FALSE,"nonessential","nonessential",NA,"GO:0002790,GO:0003674,GO:0005215,GO:0005216,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0006810,GO:0006811,GO:0006820,GO:0008104,GO:0008150,GO:0009279,GO:0009306,GO:0009405,GO:0009987,GO:0010033,GO:0014070,GO:0015031,GO:0015075,GO:0015267,GO:0015288,GO:0015318,GO:0015562,GO:0015688,GO:0015711,GO:0015833,GO:0015850,GO:0015891,GO:0015893,GO:0016020,GO:0016021,GO:0019867,GO:0022803,GO:0022829,GO:0022838,GO:0022857,GO:0030312,GO:0030313,GO:0031224,GO:0031975,GO:0032940,GO:0032991,GO:0033036,GO:0034220,GO:0042221,GO:0042493,GO:0042802,GO:0042886,GO:0042930,GO:0044419,GO:0044425,GO:0044462,GO:0044464,GO:0045184,GO:0046618,GO:0046677,GO:0046903,GO:0047485,GO:0050896,GO:0051179,GO:0051181,GO:0051234,GO:0051704,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0098796,GO:1901678,GO:1902495,GO:1990195,GO:1990196,GO:1990281,GO:1990351","ko01501,ko01503,ko02020,ko03070,ko04626,ko05133,map01501,map01503,map02020,map03070,map04626,map05133","MU"
"chromosome","PPGIJJGB_01090","cusA",589,1119409,1122549,3141,"-","CDS",0.0566511159641827,0.832118941965394,FALSE,FALSE,"nonessential","nonessential","[P] Putative silver efflux pump  ",NA,"ko02020,map02020","P"
"chromosome","PPGIJJGB_01091","cusB",589,1122546,1123919,1374,"-","CDS",-0.463011216494545,7.37575444903861e-05,FALSE,FALSE,"nonessential","nonessential","[M] Membrane-fusion protein    ",NA,"ko02020,map02020","M"
"chromosome","PPGIJJGB_01092","copR",590,1124814,1125500,687,"+","CDS",-0.220317131266989,0.0622231841228256,FALSE,FALSE,"nonessential","nonessential","[TK] Response regulators consisting of a CheY-like",NA,"ko02020,map02020","KT"
"chromosome","PPGIJJGB_01093","copS",590,1125490,1126845,1356,"+","CDS",-0.0373490749896789,0.839106611928177,FALSE,FALSE,"nonessential","nonessential","[T] Osmosensitive K+ channel histidine kinase ","GO:0000155,GO:0000160,GO:0000166,GO:0003674,GO:0003824,GO:0004672,GO:0004673,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006974,GO:0007154,GO:0007165,GO:0008144,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016021,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0016775,GO:0017076,GO:0018106,GO:0018193,GO:0018202,GO:0019538,GO:0023014,GO:0023052,GO:0030554,GO:0031224,GO:0032553,GO:0032555,GO:0032559,GO:0033554,GO:0035556,GO:0035639,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044425,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0071704,GO:0071944,GO:0097159,GO:0097367,GO:0140096,GO:1901265,GO:1901363,GO:1901564","ko01501,ko02020,map01501,map02020","T"
"chromosome","PPGIJJGB_01094","pacS",591,1127191,1129599,2409,"-","CDS",-0.0247676109359353,0.869200660198941,FALSE,FALSE,"nonessential","nonessential","[P] Cation transport ATPase   ","GO:0000041,GO:0000166,GO:0003674,GO:0003824,GO:0005215,GO:0005488,GO:0005507,GO:0005524,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006825,GO:0008144,GO:0008150,GO:0008324,GO:0015075,GO:0015318,GO:0015399,GO:0015405,GO:0015677,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019829,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0030001,GO:0030554,GO:0031224,GO:0032553,GO:0032555,GO:0032559,GO:0034220,GO:0035639,GO:0036094,GO:0042623,GO:0042625,GO:0042626,GO:0043167,GO:0043168,GO:0043169,GO:0043492,GO:0044425,GO:0044464,GO:0046872,GO:0046914,GO:0051179,GO:0051234,GO:0055085,GO:0071944,GO:0090662,GO:0097159,GO:0097367,GO:0098655,GO:0098660,GO:0099131,GO:0099132,GO:1901265,GO:1901363","ko01524,ko04016,map01524,map04016","P"
"chromosome","PPGIJJGB_01095",NA,591,1129603,1130244,642,"-","CDS",0.118338821786332,0.413169899921655,FALSE,FALSE,"nonessential","nonessential","[O] Putative protein-S-isoprenylcysteine methyltransferase   ",NA,NA,"O"
"chromosome","PPGIJJGB_01096",NA,591,1130237,1130443,207,"-","CDS",0.0616864096782345,0.626361268852135,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,NA
"chromosome","PPGIJJGB_01097","copC",592,1130897,1131430,534,"-","CDS",0.152424890368162,0.171028304937691,FALSE,FALSE,"nonessential","nonessential","[P] Uncharacterized copper-binding protein   ",NA,NA,"P"
"chromosome","PPGIJJGB_01098","copB",592,1131451,1132308,858,"-","CDS",0.309053922310589,0.453596739555495,FALSE,FALSE,"nonessential","nonessential","[P] Uncharacterized protein involved in copper resistance",NA,NA,"P"
"chromosome","PPGIJJGB_01099","copA",592,1132320,1134278,1959,"-","CDS",0.109381907274084,0.56777988513291,FALSE,FALSE,"nonessential","nonessential","[Q] Putative multicopper oxidases   ",NA,NA,"Q"
"chromosome","PPGIJJGB_01100",NA,593,1134419,1134745,327,"-","CDS",0.213259868546022,0.0886166172094077,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,NA
"chromosome","PPGIJJGB_01101",NA,594,1135486,1135716,231,"-","CDS",-0.00516059000460915,0.973799574882631,FALSE,FALSE,"nonessential","nonessential","[S] Uncharacterized protein conserved in bacteria ",NA,NA,"CO"
"chromosome","PPGIJJGB_01102",NA,594,1135730,1136731,1002,"-","CDS",-0.199239800107854,0.0849879447061497,FALSE,FALSE,"nonessential","nonessential","[R] Predicted permeases    ",NA,NA,"S"
"chromosome","PPGIJJGB_01103",NA,595,1136847,1138283,1437,"-","CDS",0.0929252047673735,0.542803900760739,FALSE,FALSE,"nonessential","nonessential",NA,NA,"ko00270,ko00480,ko01100,map00270,map00480,map01100","H"
"chromosome","PPGIJJGB_01104",NA,596,1138527,1138805,279,"+","CDS",-4.09862306210969,3.76210359244581e-21,TRUE,TRUE,"essential","essential","[M] Opacity protein and related surface antigens",NA,NA,NA
"chromosome","PPGIJJGB_01105",NA,597,1138858,1139136,279,"-","CDS",0.144021236695685,0.0817710252393778,FALSE,FALSE,"nonessential","nonessential","[K] DNA-directed RNA polymerase specialized sigma subunit,",NA,NA,"K"
"chromosome","PPGIJJGB_01106","arsC",598,1139403,1139834,432,"-","CDS",0.0690156194583287,0.655056624347851,FALSE,FALSE,"nonessential","nonessential","[P] Arsenate reductase and related proteins, glutaredoxin","GO:0003674,GO:0003824,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008794,GO:0009987,GO:0016491,GO:0030611,GO:0030613,GO:0030614,GO:0033554,GO:0042221,GO:0046685,GO:0050896,GO:0051716,GO:0055114",NA,"P"
"chromosome","PPGIJJGB_01107","arsB",598,1139831,1140907,1077,"-","CDS",0.039144932894876,0.793920099445083,FALSE,FALSE,"nonessential","nonessential","[P] Arsenite efflux pump ACR3 and related","GO:0003674,GO:0003824,GO:0004721,GO:0004725,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006464,GO:0006470,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008152,GO:0008509,GO:0009987,GO:0015075,GO:0015103,GO:0015291,GO:0015297,GO:0015318,GO:0015698,GO:0016020,GO:0016021,GO:0016311,GO:0016491,GO:0016787,GO:0016788,GO:0016791,GO:0019538,GO:0022804,GO:0022857,GO:0030611,GO:0030612,GO:0031224,GO:0034220,GO:0035335,GO:0036211,GO:0042221,GO:0042578,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044425,GO:0044464,GO:0046685,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0055114,GO:0071704,GO:0071944,GO:0098656,GO:0140096,GO:1901564",NA,"P"
"chromosome","PPGIJJGB_01108",NA,598,1140907,1142148,1242,"-","CDS",-1.06218929804327,2.1487370956095e-08,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,"EGP"
"chromosome","PPGIJJGB_01109","gap3",598,1142156,1143172,1017,"-","CDS",0.19312769725784,0.0377123085141337,FALSE,FALSE,"nonessential","nonessential","[G] Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase   ","GO:0000166,GO:0003674,GO:0003824,GO:0004365,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005975,GO:0005996,GO:0006006,GO:0006081,GO:0006082,GO:0006090,GO:0006091,GO:0006094,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006766,GO:0006767,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008614,GO:0008615,GO:0009056,GO:0009058,GO:0009108,GO:0009110,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016051,GO:0016052,GO:0016053,GO:0016310,GO:0016491,GO:0016620,GO:0016903,GO:0017144,GO:0018130,GO:0019318,GO:0019319,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019752,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0036094,GO:0042364,GO:0042816,GO:0042819,GO:0042822,GO:0042823,GO:0042866,GO:0043436,GO:0043891,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046031,GO:0046034,GO:0046184,GO:0046364,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0048001,GO:0048037,GO:0050661,GO:0050662,GO:0051186,GO:0051188,GO:0051287,GO:0055086,GO:0055114,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:0097159,GO:1901135,GO:1901137,GO:1901265,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1901615,GO:1901617","ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010","C"
